won,frame,person,file,x,y,w,h
WON02443785,4350,data/facedb2/bontenbal__WON02443799__710.png,data/frames/WON02443785/WON02443785__4350.png,948,169,258,364
WON02443785,1972,data/facedb2/bontenbal__WON02443799__710.png,data/frames/WON02443785/WON02443785__1972.png,940,179,254,351
WON02443785,5048,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02443785/WON02443785__5048.png,983,160,265,366
WON02443785,2775,data/facedb2/vanderplas__WON02443711__1160.png,data/frames/WON02443785/WON02443785__2775.png,1117,209,232,347
WON02443785,2612,data/facedb2/timmermans__WON02443711__1324.png,data/frames/WON02443785/WON02443785__2612.png,795,144,288,402
WON02443785,1030,data/facedb2/yesilguz__WON02443711__355.png,data/frames/WON02443785/WON02443785__1030.png,1072,98,228,371
WON02443785,682,data/facedb2/yesilguz__WON02443711__2952.png,data/frames/WON02443785/WON02443785__682.png,900,131,335,471
WON02443785,1419,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02443785/WON02443785__1419.png,622,174,258,347
WON02443785,3631,data/facedb2/jetten__WON02443711__239.png,data/frames/WON02443785/WON02443785__3631.png,848,171,224,363
WON02443785,5628,data/facedb2/omtzigt__WON02443711__3044.png,data/frames/WON02443785/WON02443785__5628.png,937,161,289,390
WON02443785,2760,data/facedb2/vanderplas__WON02441460__2731.png,data/frames/WON02443785/WON02443785__2760.png,967,197,262,371
WON02443785,1611,data/facedb2/marijnissen__WON02439236__744.png,data/frames/WON02443785/WON02443785__1611.png,817,115,270,387
WON02443785,2885,data/facedb2/timmermans__WON02443711__2398.png,data/frames/WON02443785/WON02443785__2885.png,865,104,270,421
WON02443785,1710,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02443785/WON02443785__1710.png,751,146,256,341
WON02443785,5332,data/facedb2/yesilguz__WON02443711__2952.png,data/frames/WON02443785/WON02443785__5332.png,902,191,237,335
WON02443785,2635,data/facedb2/jetten__WON02439060__909.png,data/frames/WON02443785/WON02443785__2635.png,1023,139,245,351
WON02443785,2970,data/facedb2/vanderplas__WON02443711__986.png,data/frames/WON02443785/WON02443785__2970.png,967,186,248,336
WON02443785,1739,data/facedb2/bontenbal__WON02441946__2851.png,data/frames/WON02443785/WON02443785__1739.png,581,219,266,356
WON02443785,3325,data/facedb2/wilders__WON02443711__797.png,data/frames/WON02443785/WON02443785__3325.png,642,137,245,338
WON02443785,3264,data/facedb2/jetten__WON02439060__855.png,data/frames/WON02443785/WON02443785__3264.png,1006,171,237,354
WON02443785,1899,data/facedb2/marijnissen__WON02441946__1273.png,data/frames/WON02443785/WON02443785__1899.png,918,167,269,406
WON02443785,766,data/facedb2/yesilguz__WON02443711__1967.png,data/frames/WON02443785/WON02443785__766.png,956,123,224,336
WON02443785,2518,data/facedb2/vanderplas__WON02443711__2897.png,data/frames/WON02443785/WON02443785__2518.png,975,169,238,352
WON02443785,2803,data/facedb2/jetten__WON02439060__909.png,data/frames/WON02443785/WON02443785__2803.png,637,201,255,360
WON02443785,5361,data/facedb2/yesilguz__WON02443711__2119.png,data/frames/WON02443785/WON02443785__5361.png,711,136,242,342
WON02443785,3454,data/facedb2/marijnissen__WON02439236__744.png,data/frames/WON02443785/WON02443785__3454.png,915,111,273,387
WON02443785,2944,data/facedb2/jetten__WON02439060__855.png,data/frames/WON02443785/WON02443785__2944.png,1025,188,259,367
WON02443785,5226,data/facedb2/yesilguz__WON02443711__355.png,data/frames/WON02443785/WON02443785__5226.png,764,143,241,345
WON02443785,5123,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02443785/WON02443785__5123.png,945,152,262,359
WON02443785,2982,data/facedb2/vanderplas__WON02443711__1835.png,data/frames/WON02443785/WON02443785__2982.png,863,207,240,338
WON02443785,1936,data/facedb2/marijnissen__WON02439236__744.png,data/frames/WON02443785/WON02443785__1936.png,979,164,275,407
WON02443785,2793,data/facedb2/wilders__WON02443711__526.png,data/frames/WON02443785/WON02443785__2793.png,877,242,254,339
WON02443785,1069,data/facedb2/yesilguz__WON02443711__1967.png,data/frames/WON02443785/WON02443785__1069.png,1151,158,296,428
WON02443785,2795,data/facedb2/jetten__WON02439060__909.png,data/frames/WON02443785/WON02443785__2795.png,547,138,251,379
WON02443785,1408,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02443785/WON02443785__1408.png,580,150,261,339
WON02443785,5509,data/facedb2/yesilguz__WON02443711__2788.png,data/frames/WON02443785/WON02443785__5509.png,1030,124,234,353
WON02443785,1467,data/facedb2/marijnissen__WON02439236__744.png,data/frames/WON02443785/WON02443785__1467.png,1002,116,251,372
WON02443785,5690,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02443785/WON02443785__5690.png,1006,193,289,413
WON02443785,3334,data/facedb2/wilders__WON02439236__716.png,data/frames/WON02443785/WON02443785__3334.png,641,198,248,351
WON02443785,1496,data/facedb2/marijnissen__WON02439236__744.png,data/frames/WON02443785/WON02443785__1496.png,918,117,253,360
WON02443785,538,data/facedb2/yesilguz__WON02443711__355.png,data/frames/WON02443785/WON02443785__538.png,795,121,236,348
WON02443785,5435,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02443785/WON02443785__5435.png,878,173,277,383
WON02443785,5623,data/facedb2/timmermans__WON02443711__2223.png,data/frames/WON02443785/WON02443785__5623.png,860,104,311,446
WON02443785,437,data/facedb2/wilders__WON02443711__797.png,data/frames/WON02443785/WON02443785__437.png,592,161,234,326
WON02443785,2392,data/facedb2/timmermans__WON02443711__2052.png,data/frames/WON02443785/WON02443785__2392.png,918,87,307,399
WON02443785,1743,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02443785/WON02443785__1743.png,968,163,257,347
WON02443785,826,data/facedb2/wilders__WON02441946__482.png,data/frames/WON02443785/WON02443785__826.png,660,187,258,361
WON02443785,1599,data/facedb2/marijnissen__WON02441946__1273.png,data/frames/WON02443785/WON02443785__1599.png,499,92,250,377
WON02443785,3253,data/facedb2/jetten__WON02439060__855.png,data/frames/WON02443785/WON02443785__3253.png,977,154,238,363
WON02443785,648,data/facedb2/yesilguz__WON02443711__1967.png,data/frames/WON02443785/WON02443785__648.png,1013,113,212,342
WON02443785,5613,data/facedb2/yesilguz__WON02443711__2792.png,data/frames/WON02443785/WON02443785__5613.png,1040,140,266,349
WON02443785,2992,data/facedb2/vanderplas__WON02443711__1835.png,data/frames/WON02443785/WON02443785__2992.png,884,223,241,332
WON02443785,3003,data/facedb2/vanderplas__WON02443711__1835.png,data/frames/WON02443785/WON02443785__3003.png,911,216,240,327
WON02443785,5017,data/facedb2/timmermans__WON02443711__2623.png,data/frames/WON02443785/WON02443785__5017.png,885,91,304,444
WON02443785,4535,data/facedb2/bontenbal__WON02441946__2851.png,data/frames/WON02443785/WON02443785__4535.png,1340,172,278,368
WON02443785,3254,data/facedb2/jetten__WON02439060__855.png,data/frames/WON02443785/WON02443785__3254.png,978,162,233,355
WON02443785,5014,data/facedb2/omtzigt__WON02443711__2096.png,data/frames/WON02443785/WON02443785__5014.png,1022,155,271,353
WON02443785,5294,data/facedb2/timmermans__WON02443711__2223.png,data/frames/WON02443785/WON02443785__5294.png,662,75,305,399
WON02443785,900,data/facedb2/wilders__WON02443711__797.png,data/frames/WON02443785/WON02443785__900.png,708,160,253,361
WON02443785,2998,data/facedb2/vanderplas__WON02443711__1835.png,data/frames/WON02443785/WON02443785__2998.png,901,185,236,324
WON02443785,2482,data/facedb2/timmermans__WON02441460__1766.png,data/frames/WON02443785/WON02443785__2482.png,889,70,266,414
WON02443785,2060,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02443785/WON02443785__2060.png,700,206,262,338
WON02443785,3602,data/facedb2/marijnissen__WON02441946__1273.png,data/frames/WON02443785/WON02443785__3602.png,750,115,263,399
WON02443785,5321,data/facedb2/timmermans__WON02443711__1324.png,data/frames/WON02443785/WON02443785__5321.png,979,89,286,406
WON02443785,3329,data/facedb2/wilders__WON02443711__1679.png,data/frames/WON02443785/WON02443785__3329.png,571,182,250,330
WON02443785,913,data/facedb2/yesilguz__WON02443711__2788.png,data/frames/WON02443785/WON02443785__913.png,675,115,248,372
WON02443785,5614,data/facedb2/yesilguz__WON02443711__2792.png,data/frames/WON02443785/WON02443785__5614.png,1055,152,265,348
WON02443785,771,data/facedb2/yesilguz__WON02443711__370.png,data/frames/WON02443785/WON02443785__771.png,905,109,243,359
WON02443785,456,data/facedb2/wilders__WON02443711__797.png,data/frames/WON02443785/WON02443785__456.png,638,194,241,323
WON02443785,683,data/facedb2/yesilguz__WON02443711__2792.png,data/frames/WON02443785/WON02443785__683.png,914,120,322,424
WON02443785,4253,data/facedb2/vanderplas__WON02441460__2731.png,data/frames/WON02443785/WON02443785__4253.png,555,202,272,386
WON02443785,3652,data/facedb2/jetten__WON02439060__909.png,data/frames/WON02443785/WON02443785__3652.png,840,167,248,360
WON02443785,5481,data/facedb2/yesilguz__WON02443799__665.png,data/frames/WON02443785/WON02443785__5481.png,1092,204,269,368
WON02443785,3406,data/facedb2/wilders__WON02441946__482.png,data/frames/WON02443785/WON02443785__3406.png,1013,173,298,417
WON02443785,1520,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02443785/WON02443785__1520.png,710,181,268,352
WON02443785,5547,data/facedb2/timmermans__WON02441460__1766.png,data/frames/WON02443785/WON02443785__5547.png,667,86,309,443
WON02443785,5224,data/facedb2/yesilguz__WON02439236__33.png,data/frames/WON02443785/WON02443785__5224.png,628,161,227,357
WON02443785,3562,data/facedb2/jetten__WON02439060__909.png,data/frames/WON02443785/WON02443785__3562.png,980,206,299,427
WON02443785,5456,data/facedb2/omtzigt__WON02443711__2096.png,data/frames/WON02443785/WON02443785__5456.png,899,167,281,377
WON02443785,1937,data/facedb2/marijnissen__WON02439236__744.png,data/frames/WON02443785/WON02443785__1937.png,961,179,279,414
WON02443785,5526,data/facedb2/yesilguz__WON02443711__2952.png,data/frames/WON02443785/WON02443785__5526.png,1130,127,245,361
WON02443785,1636,data/facedb2/marijnissen__WON02441946__1273.png,data/frames/WON02443785/WON02443785__1636.png,808,138,270,385
WON02443785,4969,data/facedb2/yesilguz__WON02443711__2377.png,data/frames/WON02443785/WON02443785__4969.png,709,154,234,344
WON02443785,1637,data/facedb2/marijnissen__WON02441946__1263.png,data/frames/WON02443785/WON02443785__1637.png,842,120,255,409
WON02443785,5337,data/facedb2/yesilguz__WON02443711__2119.png,data/frames/WON02443785/WON02443785__5337.png,895,198,229,328
WON02443785,2821,data/facedb2/jetten__WON02443711__1207.png,data/frames/WON02443785/WON02443785__2821.png,388,149,256,365
WON02443785,4454,data/facedb2/vanderplas__WON02441460__2731.png,data/frames/WON02443785/WON02443785__4454.png,799,185,270,380
WON02443785,1737,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02443785/WON02443785__1737.png,955,148,252,356
WON02443785,3619,data/facedb2/marijnissen__WON02441946__1273.png,data/frames/WON02443785/WON02443785__3619.png,709,124,275,389
WON02443785,2622,data/facedb2/timmermans__WON02443711__2223.png,data/frames/WON02443785/WON02443785__2622.png,904,233,299,419
WON02443785,3847,data/facedb2/wilders__WON02441946__465.png,data/frames/WON02443785/WON02443785__3847.png,745,225,254,360
WON02443785,5254,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02443785/WON02443785__5254.png,809,167,272,366
WON02443785,2493,data/facedb2/vanderplas__WON02443711__2897.png,data/frames/WON02443785/WON02443785__2493.png,698,183,248,360
WON02443785,5075,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02443785/WON02443785__5075.png,965,155,259,354
WON02443785,4265,data/facedb2/vanderplas__WON02443711__986.png,data/frames/WON02443785/WON02443785__4265.png,709,171,267,372
WON02443785,5272,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02443785/WON02443785__5272.png,619,196,311,407
WON02443785,1898,data/facedb2/marijnissen__WON02441946__1273.png,data/frames/WON02443785/WON02443785__1898.png,874,113,269,397
WON02443785,4533,data/facedb2/bontenbal__WON02441946__2851.png,data/frames/WON02443785/WON02443785__4533.png,1348,168,277,366
WON02443785,1985,data/facedb2/bontenbal__WON02441946__3159.png,data/frames/WON02443785/WON02443785__1985.png,997,174,260,358
WON02443785,5125,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02443785/WON02443785__5125.png,1006,136,258,358
WON02443785,3560,data/facedb2/jetten__WON02443711__1711.png,data/frames/WON02443785/WON02443785__3560.png,919,193,298,430
WON02443785,5688,data/facedb2/yesilguz__WON02443711__452.png,data/frames/WON02443785/WON02443785__5688.png,906,139,269,389
WON02443785,2989,data/facedb2/vanderplas__WON02441460__2731.png,data/frames/WON02443785/WON02443785__2989.png,885,197,239,325
WON02443785,5349,data/facedb2/yesilguz__WON02443711__2788.png,data/frames/WON02443785/WON02443785__5349.png,910,134,240,360
WON02443785,2454,data/facedb2/jetten__WON02439060__909.png,data/frames/WON02443785/WON02443785__2454.png,1040,166,249,373
WON02443785,3606,data/facedb2/marijnissen__WON02441946__1273.png,data/frames/WON02443785/WON02443785__3606.png,740,120,268,382
WON02443785,1562,data/facedb2/bontenbal__WON02443799__710.png,data/frames/WON02443785/WON02443785__1562.png,846,185,245,328
WON02443785,4650,data/facedb2/vanderplas__WON02443711__1835.png,data/frames/WON02443785/WON02443785__4650.png,645,131,273,381
WON02443785,2348,data/facedb2/timmermans__WON02443711__2052.png,data/frames/WON02443785/WON02443785__2348.png,853,73,288,407
WON02443785,1561,data/facedb2/bontenbal__WON02443799__710.png,data/frames/WON02443785/WON02443785__1561.png,841,162,245,345
WON02443785,5249,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02443785/WON02443785__5249.png,749,144,270,360
WON02443785,729,data/facedb2/yesilguz__WON02443711__2119.png,data/frames/WON02443785/WON02443785__729.png,1246,141,298,431
WON02443785,1106,data/facedb2/yesilguz__WON02443799__665.png,data/frames/WON02443785/WON02443785__1106.png,1146,122,318,417
WON02443785,1682,data/facedb2/bontenbal__WON02443799__710.png,data/frames/WON02443785/WON02443785__1682.png,943,153,248,362
WON02443785,3000,data/facedb2/vanderplas__WON02443711__1835.png,data/frames/WON02443785/WON02443785__3000.png,909,210,243,330
WON02443785,2367,data/facedb2/timmermans__WON02443711__1695.png,data/frames/WON02443785/WON02443785__2367.png,872,64,286,404
WON02443785,2993,data/facedb2/vanderplas__WON02443711__986.png,data/frames/WON02443785/WON02443785__2993.png,888,222,240,330
WON02443785,5209,data/facedb2/omtzigt__WON02443711__2096.png,data/frames/WON02443785/WON02443785__5209.png,583,157,275,363
WON02443785,4095,data/facedb2/vanderplas__WON02441460__2731.png,data/frames/WON02443785/WON02443785__4095.png,732,133,267,354
WON02443785,2495,data/facedb2/vanderplas__WON02443711__2897.png,data/frames/WON02443785/WON02443785__2495.png,731,181,249,341
WON02443785,2705,data/facedb2/jetten__WON02443711__1820.png,data/frames/WON02443785/WON02443785__2705.png,890,185,347,490
WON02443785,2046,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02443785/WON02443785__2046.png,652,167,264,340
WON02443785,4420,data/facedb2/vanderplas__WON02441460__2731.png,data/frames/WON02443785/WON02443785__4420.png,1003,173,272,383
WON02443785,5016,data/facedb2/timmermans__WON02443711__2223.png,data/frames/WON02443785/WON02443785__5016.png,877,87,303,434
WON02443785,844,data/facedb2/wilders__WON02443711__797.png,data/frames/WON02443785/WON02443785__844.png,755,203,241,345
WON02443785,878,data/facedb2/wilders__WON02443711__1679.png,data/frames/WON02443785/WON02443785__878.png,660,183,253,351
WON02443785,3525,data/facedb2/marijnissen__WON02441946__1263.png,data/frames/WON02443785/WON02443785__3525.png,797,121,246,390
WON02443785,3465,data/facedb2/marijnissen__WON02441946__1273.png,data/frames/WON02443785/WON02443785__3465.png,982,107,257,416
WON02443785,3362,data/facedb2/jetten__WON02443711__171.png,data/frames/WON02443785/WON02443785__3362.png,574,161,237,341
WON02443785,3824,data/facedb2/jetten__WON02443711__1711.png,data/frames/WON02443785/WON02443785__3824.png,1079,167,288,428
WON02443785,3363,data/facedb2/jetten__WON02443711__171.png,data/frames/WON02443785/WON02443785__3363.png,551,170,240,330
WON02443785,5346,data/facedb2/omtzigt__WON02443711__2096.png,data/frames/WON02443785/WON02443785__5346.png,527,151,299,391
WON02443785,1769,data/facedb2/bontenbal__WON02439236__688.png,data/frames/WON02443785/WON02443785__1769.png,887,183,262,360
WON02443785,2548,data/facedb2/vanderplas__WON02441460__2731.png,data/frames/WON02443785/WON02443785__2548.png,848,158,250,338
WON02443785,4406,data/facedb2/vanderplas__WON02441460__2731.png,data/frames/WON02443785/WON02443785__4406.png,1194,153,273,370
WON02443785,4443,data/facedb2/vanderplas__WON02441460__2731.png,data/frames/WON02443785/WON02443785__4443.png,781,174,272,371
WON02443785,2422,data/facedb2/jetten__WON02443711__239.png,data/frames/WON02443785/WON02443785__2422.png,985,145,250,388
WON02443785,2937,data/facedb2/jetten__WON02439060__855.png,data/frames/WON02443785/WON02443785__2937.png,979,168,249,365
WON02443785,1610,data/facedb2/marijnissen__WON02441946__1273.png,data/frames/WON02443785/WON02443785__1610.png,801,84,263,377
WON02443785,4189,data/facedb2/vanderplas__WON02441460__2731.png,data/frames/WON02443785/WON02443785__4189.png,681,134,280,372
WON02443785,507,data/facedb2/yesilguz__WON02443711__2952.png,data/frames/WON02443785/WON02443785__507.png,989,122,231,338
WON02443785,1511,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02443785/WON02443785__1511.png,704,151,265,348
WON02443785,2712,data/facedb2/timmermans__WON02443799__616.png,data/frames/WON02443785/WON02443785__2712.png,1034,92,283,425
WON02443785,2722,data/facedb2/timmermans__WON02443799__616.png,data/frames/WON02443785/WON02443785__2722.png,961,82,266,410
WON02443785,2757,data/facedb2/vanderplas__WON02441460__2731.png,data/frames/WON02443785/WON02443785__2757.png,959,214,261,360
WON02443785,1056,data/facedb2/yesilguz__WON02443711__1967.png,data/frames/WON02443785/WON02443785__1056.png,1191,155,298,414
WON02443785,1404,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02443785/WON02443785__1404.png,592,149,256,339
WON02443785,1863,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02443785/WON02443785__1863.png,964,194,264,367
WON02443785,2079,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02443785/WON02443785__2079.png,739,181,266,342
WON02443785,285,data/facedb2/vanderplas__WON02441460__2731.png,data/frames/WON02443785/WON02443785__285.png,630,166,274,376
WON02443785,5202,data/facedb2/yesilguz__WON02443711__2792.png,data/frames/WON02443785/WON02443785__5202.png,712,122,242,370
WON02443785,2577,data/facedb2/vanderplas__WON02443711__1835.png,data/frames/WON02443785/WON02443785__2577.png,863,128,248,351
WON02443785,2467,data/facedb2/jetten__WON02439060__909.png,data/frames/WON02443785/WON02443785__2467.png,1062,148,246,360
WON02443785,3421,data/facedb2/wilders__WON02439236__716.png,data/frames/WON02443785/WON02443785__3421.png,1021,227,261,403
WON02443785,856,data/facedb2/wilders__WON02439236__716.png,data/frames/WON02443785/WON02443785__856.png,551,181,255,355
WON02443785,4982,data/facedb2/yesilguz__WON02443799__665.png,data/frames/WON02443785/WON02443785__4982.png,566,159,237,331
WON02443785,4410,data/facedb2/vanderplas__WON02443711__2897.png,data/frames/WON02443785/WON02443785__4410.png,977,258,293,359
WON02443785,3770,data/facedb2/marijnissen__WON02439236__744.png,data/frames/WON02443785/WON02443785__3770.png,1037,154,256,377
WON02443785,2641,data/facedb2/jetten__WON02443711__1207.png,data/frames/WON02443785/WON02443785__2641.png,984,155,220,343
WON02443785,4409,data/facedb2/vanderplas__WON02443711__2897.png,data/frames/WON02443785/WON02443785__4409.png,977,304,293,351
WON02443785,2526,data/facedb2/vanderplas__WON02443711__1835.png,data/frames/WON02443785/WON02443785__2526.png,961,147,250,353
WON02443785,871,data/facedb2/wilders__WON02441946__482.png,data/frames/WON02443785/WON02443785__871.png,681,208,257,364
WON02443785,561,data/facedb2/wilders__WON02443711__1679.png,data/frames/WON02443785/WON02443785__561.png,579,154,243,335
WON02443785,5615,data/facedb2/yesilguz__WON02443711__2952.png,data/frames/WON02443785/WON02443785__5615.png,1065,205,257,368
WON02443785,1350,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02443785/WON02443785__1350.png,652,150,273,359
WON02443785,3476,data/facedb2/marijnissen__WON02439236__744.png,data/frames/WON02443785/WON02443785__3476.png,1022,110,269,398
WON02443785,2934,data/facedb2/jetten__WON02443711__171.png,data/frames/WON02443785/WON02443785__2934.png,969,173,251,381
WON02443785,860,data/facedb2/wilders__WON02441946__465.png,data/frames/WON02443785/WON02443785__860.png,657,254,255,356
WON02443785,5010,data/facedb2/yesilguz__WON02443711__2792.png,data/frames/WON02443785/WON02443785__5010.png,613,122,231,325
WON02443785,2669,data/facedb2/jetten__WON02439060__909.png,data/frames/WON02443785/WON02443785__2669.png,1130,196,347,493
WON02443785,1678,data/facedb2/bontenbal__WON02443799__710.png,data/frames/WON02443785/WON02443785__1678.png,963,164,257,354
WON02443785,2511,data/facedb2/vanderplas__WON02443711__2897.png,data/frames/WON02443785/WON02443785__2511.png,812,169,255,353
WON02443785,4170,data/facedb2/vanderplas__WON02441460__2731.png,data/frames/WON02443785/WON02443785__4170.png,708,143,275,379
WON02443785,3658,data/facedb2/jetten__WON02443711__171.png,data/frames/WON02443785/WON02443785__3658.png,1045,157,249,368
WON02443785,568,data/facedb2/wilders__WON02443711__797.png,data/frames/WON02443785/WON02443785__568.png,512,149,245,328
WON02443785,1405,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02443785/WON02443785__1405.png,604,153,261,348
WON02443785,5076,data/facedb2/omtzigt__WON02443711__2452.png,data/frames/WON02443785/WON02443785__5076.png,994,158,260,357
WON02443785,5610,data/facedb2/yesilguz__WON02443711__1967.png,data/frames/WON02443785/WON02443785__5610.png,1024,168,258,355
WON02443785,4567,data/facedb2/bontenbal__WON02441946__2851.png,data/frames/WON02443785/WON02443785__4567.png,1031,177,267,362
WON02443785,2633,data/facedb2/jetten__WON02443711__1207.png,data/frames/WON02443785/WON02443785__2633.png,994,149,235,359
WON02443785,2053,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02443785/WON02443785__2053.png,539,174,263,339
WON02443785,2859,data/facedb2/vanderplas__WON02441460__2731.png,data/frames/WON02443785/WON02443785__2859.png,841,150,249,344
WON02443785,2899,data/facedb2/timmermans__WON02443711__2623.png,data/frames/WON02443785/WON02443785__2899.png,917,105,294,429
WON02443785,2439,data/facedb2/jetten__WON02439060__855.png,data/frames/WON02443785/WON02443785__2439.png,1054,157,245,364
WON02443785,2035,data/facedb2/bontenbal__WON02441946__2851.png,data/frames/WON02443785/WON02443785__2035.png,932,188,295,396
WON02443785,2420,data/facedb2/jetten__WON02439060__909.png,data/frames/WON02443785/WON02443785__2420.png,1009,156,245,355
WON02443785,5453,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02443785/WON02443785__5453.png,811,213,281,364
WON02443785,4331,data/facedb2/bontenbal__WON02441946__3159.png,data/frames/WON02443785/WON02443785__4331.png,935,170,257,368
WON02443785,505,data/facedb2/yesilguz__WON02443711__1967.png,data/frames/WON02443785/WON02443785__505.png,880,113,227,363
WON02443785,1552,data/facedb2/bontenbal__WON02443799__710.png,data/frames/WON02443785/WON02443785__1552.png,818,182,245,335
WON02443785,4549,data/facedb2/bontenbal__WON02443799__710.png,data/frames/WON02443785/WON02443785__4549.png,917,204,257,360
WON02443785,2455,data/facedb2/jetten__WON02439060__909.png,data/frames/WON02443785/WON02443785__2455.png,1056,142,249,363
WON02443785,1081,data/facedb2/wilders__WON02441946__465.png,data/frames/WON02443785/WON02443785__1081.png,871,272,262,342
WON02443785,3504,data/facedb2/jetten__WON02439060__909.png,data/frames/WON02443785/WON02443785__3504.png,1144,144,301,416
WON02443785,908,data/facedb2/yesilguz__WON02443711__370.png,data/frames/WON02443785/WON02443785__908.png,643,110,248,363
WON02443785,1973,data/facedb2/bontenbal__WON02443799__710.png,data/frames/WON02443785/WON02443785__1973.png,982,181,259,351
WON02443785,5293,data/facedb2/timmermans__WON02441460__1766.png,data/frames/WON02443785/WON02443785__5293.png,664,72,307,397
WON02443785,800,data/facedb2/yesilguz__WON02443711__2952.png,data/frames/WON02443785/WON02443785__800.png,1040,128,247,367
WON02443785,4593,data/facedb2/bontenbal__WON02443799__710.png,data/frames/WON02443785/WON02443785__4593.png,1091,200,266,365
WON02443785,5381,data/facedb2/yesilguz__WON02443711__2792.png,data/frames/WON02443785/WON02443785__5381.png,741,133,231,358
WON02443785,1805,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02443785/WON02443785__1805.png,1214,164,283,375
WON02443785,2974,data/facedb2/vanderplas__WON02443711__1835.png,data/frames/WON02443785/WON02443785__2974.png,963,179,246,331
WON02443785,4647,data/facedb2/vanderplas__WON02441460__2731.png,data/frames/WON02443785/WON02443785__4647.png,649,136,272,360
WON02443785,862,data/facedb2/wilders__WON02441946__465.png,data/frames/WON02443785/WON02443785__862.png,595,267,257,347
WON02443785,2063,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02443785/WON02443785__2063.png,748,166,266,364
WON02443785,3474,data/facedb2/jetten__WON02443711__1820.png,data/frames/WON02443785/WON02443785__3474.png,1047,159,285,414
WON02443785,5200,data/facedb2/yesilguz__WON02443711__2788.png,data/frames/WON02443785/WON02443785__5200.png,856,110,250,382
WON02443785,1065,data/facedb2/yesilguz__WON02443711__2792.png,data/frames/WON02443785/WON02443785__1065.png,1185,187,300,428
WON02443785,5653,data/facedb2/omtzigt__WON02443711__2096.png,data/frames/WON02443785/WON02443785__5653.png,984,130,288,397
WON02443785,1570,data/facedb2/bontenbal__WON02441946__2851.png,data/frames/WON02443785/WON02443785__1570.png,902,143,239,333
WON02443785,813,data/facedb2/yesilguz__WON02443711__2788.png,data/frames/WON02443785/WON02443785__813.png,1098,136,244,366
WON02443785,3563,data/facedb2/jetten__WON02439060__909.png,data/frames/WON02443785/WON02443785__3563.png,939,185,295,427
WON02443785,5126,data/facedb2/omtzigt__WON02443711__2096.png,data/frames/WON02443785/WON02443785__5126.png,993,148,265,360
WON02443785,2026,data/facedb2/bontenbal__WON02441946__2851.png,data/frames/WON02443785/WON02443785__2026.png,1020,200,299,406
WON02443785,3558,data/facedb2/jetten__WON02443711__1820.png,data/frames/WON02443785/WON02443785__3558.png,1099,158,293,425
WON02443785,994,data/facedb2/yesilguz__WON02443711__452.png,data/frames/WON02443785/WON02443785__994.png,1360,93,305,406
WON02443785,4381,data/facedb2/bontenbal__WON02441946__3159.png,data/frames/WON02443785/WON02443785__4381.png,939,186,257,359
WON02443785,2037,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02443785/WON02443785__2037.png,708,165,277,350
WON02443785,3512,data/facedb2/jetten__WON02439060__909.png,data/frames/WON02443785/WON02443785__3512.png,1041,157,296,425
WON02443785,3591,data/facedb2/wilders__WON02443711__1679.png,data/frames/WON02443785/WON02443785__3591.png,1118,156,260,341
WON02443785,5145,data/facedb2/timmermans__WON02443799__616.png,data/frames/WON02443785/WON02443785__5145.png,1075,140,270,427
WON02443785,4360,data/facedb2/bontenbal__WON02443799__710.png,data/frames/WON02443785/WON02443785__4360.png,971,172,255,350
WON02443785,752,data/facedb2/wilders__WON02439236__716.png,data/frames/WON02443785/WON02443785__752.png,756,270,247,336
WON02443785,1348,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02443785/WON02443785__1348.png,656,147,271,359
WON02443785,2873,data/facedb2/jetten__WON02439060__909.png,data/frames/WON02443785/WON02443785__2873.png,883,155,250,361
